run_id,seed,v0,lane2_open,lane3_open,scenario_tag,glare_base,glare_amp1,glare_center1,glare_width1,glare_amp2,glare_center2,glare_width2,occl_amp,occl_center,occl_width,ambiguity_base,ambiguity_amp,ambiguity_center,ambiguity_width,motion_base,motion_amp,motion_center,motion_width,osc_window_center,osc_window_width,osc_attr_amp,osc_conflict_amp,osc_open_amp,osc_phase,osc_cycles,osc_enabled,semantic_noise_scale,attr_noise_scale,motion_noise_scale
15,20260331,22.096676996579802,True,False,adjacent_open_risk,0.08748693264250805,0.7107882289324141,35.61541549284327,6.148631839606257,0.0,14.74476304004319,4.288335057879388,0.07954495532335416,11.26794723526608,4.842976145759687,0.2372567850467041,0.39357362121598305,30.438349331452407,8.424472141848645,0.15565873501907657,0.2803132834492068,14.692760835163277,8.34720087041806,26.750396544477614,6.6682488772855635,0.0,0.0,0.0,3.4811257356422947,0.0,False,0.04388404464260326,0.032868128369989334,0.018600378294778085
16,20260332,17.19634765909766,True,False,adjacent_open_risk,0.15153324088671616,0.6032701962641498,28.03737331810603,10.724195735553348,0.08406832935165134,14.244862584110706,4.490692299874182,0.34707979379650117,20.26499167139011,6.054835812127722,0.24718769275343233,0.3564190002210057,22.48194771599988,6.4731749510888,0.14351716312069532,0.33367256763127123,21.473287070718797,9.491072635137463,29.987378592974665,9.304591987117313,0.0,0.0,0.0,4.211006152004657,0.0,False,0.030130195710508872,0.022083657865937797,0.024276195725310704
17,20260333,21.64148450776284,True,False,adjacent_open_risk,0.0820264533205547,0.5641635544766717,26.141794966424378,8.525339257081662,0.24020665544283482,15.353340385960744,7.144834857102711,0.22107203990061236,34.008257874469734,6.695221284071274,0.24625772629241544,0.35059279811758703,25.066656954035317,8.693648308444587,0.2177434659194623,0.3078313184241158,20.705337281571026,6.050424801778837,30.392309504867853,5.724351333396818,0.0915796037325739,0.0953940248510812,0.04102451388931461,5.30764143054808,3.4638356087929436,True,0.04709913637513378,0.03972709608446072,0.022693251602260982
18,20260334,18.689225988817025,True,False,adjacent_open_risk,0.14275649762967957,0.4035755126018171,28.799146322378277,9.10629526661179,0.0,17.616603438969854,6.81621077278677,0.07248406787763875,17.2637969085537,3.0177134842524933,0.30099607816596885,0.3759683874167506,28.47186387037611,5.061215161283596,0.17514604306358456,0.20784710324869557,20.728739391296518,5.54283845445634,29.710603295106978,7.4791467295613545,0.07243806500596126,0.09600639415722957,0.03693849719539842,1.3783457965414054,2.2474399710753,True,0.040507467093307416,0.028770284391768992,0.02233894174760845
19,20260335,20.7455186360219,True,False,adjacent_open_risk,0.1046204364560625,0.40268334046932125,24.983101732062334,8.408759376614034,0.11174524351387073,16.808156079776335,5.668777512885936,0.1110025964100024,14.083301536270977,3.432301018829909,0.2723128000086923,0.2955965493678442,27.706525218550627,9.117839030118388,0.15427121922856293,0.24749632872157057,18.274571289704483,5.935570756214662,28.136367961029194,6.2752221789751275,0.0,0.0,0.0,3.5734027334127876,0.0,False,0.03539809732202412,0.020795249064619194,0.023459138330978575
20,20260336,18.32763403156166,True,False,adjacent_open_risk,0.12245904245499925,0.66125658990562,27.84209019948868,12.335737861313245,0.0,21.64931036301295,3.826751586308421,0.26389180020090813,19.714966566854947,6.999132339769875,0.3009607000200981,0.2436793222370173,27.88412917078614,9.168651622160747,0.1849383716020488,0.34789243875138676,8.035242535686253,8.133078515089041,24.258448165466266,9.23010328814123,0.0680807968813023,0.10745857749886306,0.023437444747151738,3.6733977931651687,2.5262256904274176,True,0.03484244077292295,0.02378020662800079,0.02407969197979696
21,20260337,21.92126652769203,True,False,adjacent_open_risk,0.13762691041354505,0.38544922458975356,24.408398720915002,9.92295450439618,0.18911268055203478,20.009662378082236,6.090552299085819,0.1220162642996002,26.955005606733867,3.5952235198582434,0.22602808187570053,0.37057263114953876,21.54840708266655,8.5486298290118,0.18335425676770764,0.19827458797676797,11.732595381067116,6.714161132911908,23.82765897827706,6.433005065309678,0.09185319171186743,0.14010060829560492,0.05322840217470359,1.596907224122668,2.1946489435074095,True,0.02935163918275415,0.037195769683221566,0.014633618851161056
22,20260338,18.397593578817645,True,False,adjacent_open_risk,0.1985318377093597,0.532203106010426,37.5453718754597,6.001818056016951,0.2452102675771286,23.384322579434656,7.459444596753422,0.22428913321865407,26.788704137208104,4.778079552619113,0.2256922713416582,0.38919890291729453,29.90084591582515,7.736044120892135,0.14212988630249093,0.14969553091977744,16.559883664734524,8.18630343170384,25.599789805886466,5.994692813124317,0.09910373660602231,0.1526417151165329,0.05881421230512196,4.885753907912512,2.8472383340466627,True,0.024709351406539896,0.028635542534608073,0.015087851068553173
23,20260339,20.640361967100397,True,False,adjacent_open_risk,0.16638042258294883,0.6643359406176076,20.806739491959693,8.657174600484934,0.0,19.279675245904365,4.525438235274227,0.2184057317529351,25.106451002980698,4.442010528112794,0.18867661645903394,0.29682435258195494,21.99183499370691,6.030595315789075,0.21308082007084722,0.2309826876616406,15.752115168107665,7.594802378530309,30.73343694718023,5.37859306251404,0.07115359334181601,0.1041607191164096,0.06281030149371096,1.5969352642573285,3.055573504527625,True,0.03715988308634462,0.022703142850820354,0.013108031976924924
24,20260340,19.563050112150314,True,False,adjacent_open_risk,0.08689231561264432,0.7349359526071441,35.38812803227694,7.221861438888405,0.0,16.03400249738295,5.9656645774363195,0.13496353372631256,22.14588371328866,6.824563813607167,0.2768819483867212,0.21720100816226448,16.181696265550208,7.279912903720067,0.20382958477230723,0.19626574426315696,10.37800007447463,9.650912075380152,23.515018837415592,6.582587703354632,0.0,0.0,0.0,0.9668692866323256,0.0,False,0.03811920947126257,0.039523299131207945,0.023960667930268627
25,20260341,18.984397734965366,False,True,ego_open_only,0.16715980646784334,0.5079244690127982,21.863232941946364,11.268843687032318,0.209357196740923,20.566713201227003,4.052066952364768,0.25812599974679157,19.4629045485784,5.741376094835056,0.24988499084767363,0.28200980260166053,30.76389846485499,9.359621158329585,0.17146391404483757,0.18270529052667167,13.350639543081826,6.2698028114877244,22.189743725507952,8.610793261134177,0.0,0.0,0.0,3.3494376980908696,0.0,False,0.03936219489037025,0.020952059810244568,0.01188878191778055
26,20260342,20.860627281552386,True,True,both_open,0.1230979410603901,0.7266253203315948,21.19996708334088,6.9400574261937615,0.0,16.21593417222477,5.5679884328281855,0.137419242361021,25.08536347916551,5.395730499280919,0.1978992751308114,0.24946009339753156,25.868330231126215,9.737259526473117,0.17137234464451573,0.2690986290791979,10.561019833944624,9.452059811361977,30.100280790719523,5.435842020857001,0.0,0.0,0.0,2.6098257601797337,0.0,False,0.027156732098438493,0.03393636959532455,0.022678721822767367
27,20260343,18.04794634118214,True,False,adjacent_open_risk,0.1912420664280839,0.5112700220315186,19.368999511487893,7.059127523251314,0.0,13.02225162890209,3.8786271706943922,0.25304347421844736,18.714265787356318,5.964924431092699,0.22589955237040438,0.40122569360021826,20.756177357836023,9.604274703407377,0.15776743058492892,0.29198667753063967,13.019896345802287,7.892159483305294,23.96600615957052,8.620030296282504,0.0,0.0,0.0,4.42456424855198,0.0,False,0.027513871813712766,0.02927246210520926,0.013010131211279313
28,20260344,17.41262533421294,True,False,adjacent_open_risk,0.12486012467549337,0.6447380057898306,29.457848219701827,10.845315927266764,0.21664100101880396,20.18279719461703,4.733377996715316,0.1463579365945844,28.24586012365725,4.318341950380265,0.31983739533478134,0.3039081280575474,25.63326987839927,5.946480629858686,0.10656742440445001,0.22370379332902865,15.85338851038843,6.819362948857842,29.876279265287128,5.312022062146933,0.11483560781147101,0.08220116606656756,0.04901217525997782,3.796186515749299,1.6857380153353554,True,0.03436656882296579,0.029927360378276802,0.010464437774325784
29,20260345,17.542399670466338,True,False,adjacent_open_risk,0.12548438212830687,0.33621852715774625,34.62326142991807,7.116587097237053,0.12383017355637549,19.610400433122642,7.4894161504706265,0.06404046752468859,30.20266773173399,6.483044218869098,0.21800981893237842,0.25420634476976656,29.934434495747034,9.278721511301121,0.15285913757822445,0.3155454413984834,18.616771732969035,5.509232523729028,27.012555742421284,8.02856344951197,0.0,0.0,0.0,3.8016174298353738,0.0,False,0.04890036492347535,0.02802911763498234,0.01919632812877927
30,20260346,18.703800824406486,True,False,adjacent_open_risk,0.1294249122739171,0.6281806650114717,22.818970650491135,6.041135836424592,0.0,18.059892077571963,3.8862992896104536,0.13119796674465595,29.92953108070734,4.555297125107,0.17262608296169277,0.3097196122399698,16.97562724722217,7.484936716835619,0.18684735585619697,0.2240944856860182,20.714482492636407,6.762957084006349,29.726592205697557,8.97690301983133,0.0,0.0,0.0,5.795791755595637,0.0,False,0.04760083041381293,0.0386543697856273,0.027723384995364656
31,20260347,17.70423324686791,False,True,ego_open_only,0.1881995107470395,0.46721351640105824,29.688231062215124,9.515966748277126,0.08355260675071853,19.11669156113955,6.51981651529854,0.16574945190770746,22.38318835725081,3.9945922152299236,0.2147607395554546,0.20720846926023934,18.179944008092036,9.707242999795048,0.15252953644804151,0.31800298447560765,14.375080999741382,8.984383404752178,25.724403168750474,8.35477917148345,0.11091231182618923,0.10482192827214598,0.03654705525651429,2.6023874430004614,2.112586870698327,True,0.02289656084231325,0.03811996727133082,0.015441048388956222
32,20260348,21.62683881971644,True,False,adjacent_open_risk,0.18864798616735773,0.526191981125415,24.750748657139603,6.685998810439894,0.13108221895276376,14.783897439254304,6.364643734685833,0.16565736032313486,23.21230688926503,5.311784422380768,0.21320746673251384,0.3180025029715813,27.92875385687041,9.735817330017412,0.11106876777056701,0.24652956989962482,17.205523826303008,6.273524200077713,26.402844616591256,7.66138988788635,0.0,0.0,0.0,5.074054532864985,0.0,False,0.03851622610517476,0.02068053630971592,0.02245638754008919
33,20260349,22.247432350850044,True,False,adjacent_open_risk,0.1767064514087786,0.3995785515117972,34.916512000462724,10.065209820492782,0.11287668396199137,20.280489013600203,5.354642149399784,0.3437358888560808,29.488954144260134,5.095534586276527,0.1883054608378947,0.39772723917673103,19.368182179144966,6.608207916481415,0.161919131601789,0.30589597552542785,17.162432880682818,8.860728573875893,26.355343394243025,7.081113619528725,0.0,0.0,0.0,0.3598122092445147,0.0,False,0.045387395359220324,0.0295237238296341,0.021603350039442294
34,20260350,19.78168889282957,True,False,adjacent_open_risk,0.14200626500089378,0.3742290001318201,33.58394150525696,6.721090127266826,0.0,22.016125674716854,5.470702933563739,0.25245572201008,17.717636334518346,6.260226259184289,0.29838766649333276,0.32933757347072695,18.437144872623403,5.405149959194882,0.19566037536374303,0.30051934235355743,19.919841027203198,9.771810124198037,22.49306855847085,8.68003961491801,0.0,0.0,0.0,0.8471031181852229,0.0,False,0.035457413931407354,0.022580087711389953,0.015953352229523834
35,20260351,19.898458155632444,True,False,adjacent_open_risk,0.16778675430859757,0.6871309224376174,23.734360909534203,9.99604430494924,0.10797245428601972,14.735271054129674,5.186439090172289,0.18374609930390862,23.686160172406066,4.770365594329914,0.2259526675024917,0.3774506922383123,23.26786275907258,6.454247995936866,0.11450796559888111,0.24451132272335857,8.638225925979231,9.929046820960592,29.890643059413563,6.575485316399453,0.0,0.0,0.0,2.7560008926861634,0.0,False,0.020092093009041,0.024836359593569182,0.01376550029504606
36,20260352,20.081351758754742,True,False,adjacent_open_risk,0.16397083713632388,0.40090587513317233,22.09280150063733,8.152874126225477,0.22643880606171418,12.52288334861242,7.2364854080594245,0.19670063006902416,25.759558018683055,2.613421543239751,0.1653557700190315,0.2738216324900564,14.52032993770467,8.435901248363786,0.1874237427733608,0.22540572564558214,20.946696541815555,6.597063588556388,24.00225163998556,6.081243308788977,0.0,0.0,0.0,2.6106307892529896,0.0,False,0.043674106402785046,0.019570747543913407,0.01578898445766923
37,20260353,20.888362219586387,False,False,both_closed,0.14453725821949956,0.47451629509044063,24.70374748835932,12.466058323350644,0.0,23.499523525487106,4.46548042972552,0.11706706173923348,24.602824626292147,6.4061838958041175,0.31590721798326027,0.24026124893583567,26.82499804434798,5.204509338595285,0.11287946534309411,0.23565932709542192,10.982154141680441,8.867566993695966,24.027841211895854,9.142166127978152,0.0,0.0,0.0,4.799467102182274,0.0,False,0.026495386689975375,0.039717074956774845,0.020906285716744945
38,20260354,20.156651951001272,True,False,adjacent_open_risk,0.15103089482473453,0.46954924584109287,34.28062834588637,7.623314761428681,0.22429748371524305,15.462007578975703,5.615696465439138,0.20468408392339688,17.551608031136663,3.193861547567966,0.31779347982348577,0.21040305298364734,29.433984501637852,7.158403716588536,0.21655940897284265,0.21751671732879732,17.71044362049559,8.343152084674934,26.450120457227676,8.003755850344925,0.11769921250973236,0.10782383181652205,0.053648051030227364,2.145822034998313,1.9292283316099874,True,0.04717976521288528,0.0304505857756259,0.022015109367335008
39,20260355,17.73241661290887,False,True,ego_open_only,0.11712138780018258,0.7145073839010612,24.868821302282285,10.382946868300383,0.16152239722467543,8.726393877166883,4.843782236216456,0.08685205556338861,29.20949821392604,4.33546830402403,0.25891265203364744,0.238973012994385,29.003887833079915,5.941068237167362,0.17198632750069376,0.2906500224495848,16.36352055436612,9.016960004468402,23.931620988740296,7.318653875872208,0.0,0.0,0.0,2.7308005551193597,0.0,False,0.040698774163454736,0.03446758456308977,0.023424039301318048
40,20260356,21.419553113744342,True,False,adjacent_open_risk,0.1062862492683669,0.7144905383754212,29.331346792211928,12.103577075626816,0.16958349750583096,16.363780887443394,4.45012384714687,0.26578734935869874,17.227441300105173,5.494815470283086,0.2817942269103673,0.39743554867480346,19.869403700745252,6.986005230598204,0.12493629317354052,0.30096857032017676,16.33135182482053,6.780947038933426,30.278115777283922,5.853808208700157,0.0,0.0,0.0,4.522342066158582,0.0,False,0.02266265752840009,0.023581518899532982,0.019386643897199567
41,20260357,21.977390442423534,True,False,adjacent_open_risk,0.17988736114092974,0.45315072236144005,18.63140963643411,11.399728670825965,0.10517001686064807,12.037925008794945,4.614982474739481,0.18230231231719568,14.535091018726956,5.565322911690906,0.2505566550522689,0.2288702544314872,27.027877385212182,5.200971325039841,0.10697579417930418,0.28328908544896436,16.207769189572332,7.931849530028189,29.156667293731587,5.623804940359635,0.0,0.0,0.0,2.6910988162870866,0.0,False,0.03693360167941019,0.03050876575449278,0.01204207885742622
42,20260358,20.311797400579685,True,False,adjacent_open_risk,0.1135859883616697,0.30124695097541043,23.261507665111406,11.019328715096748,0.16067085141696433,21.37773227436376,4.118714375177129,0.059846047135875324,34.86053238264856,4.670615321579763,0.246980934648965,0.358342169049512,28.75899974479391,8.466662289069445,0.16072985428354605,0.34859934678973414,8.062105233263996,9.819774829462286,29.7043940585328,6.548785334340713,0.11307331090028885,0.15515539907124865,0.03911953205055567,0.8933783204681289,3.234762813266737,True,0.037023336519336245,0.024395326642988865,0.011841430418836656
43,20260359,22.42774218319114,True,False,adjacent_open_risk,0.09972857306765481,0.6536312452812189,34.64129419588271,7.237409182483116,0.229031111794824,12.045143020182401,5.526281848805409,0.3282626381425894,18.387157482672983,4.865143558828991,0.25259948545308164,0.4127558906196589,17.982841160020964,7.415015531989757,0.18750742211020494,0.20714495868609473,11.781676793037523,8.429903593607282,29.48153688669948,9.026954844987888,0.10294289015014979,0.14761864371887817,0.02821240092619054,2.8716207453758127,1.9342732743106115,True,0.03977087037569378,0.039884433882275305,0.02489758186184205
44,20260360,21.598231903327235,True,False,adjacent_open_risk,0.1668335770423971,0.6220085939674833,35.463151929356485,6.4545651351379885,0.0,18.532211859570026,6.548092642281475,0.3052803186443389,27.237580188477356,5.866354437413275,0.23806139967243517,0.28308705435624665,15.874799340614077,8.224545223256223,0.13614980725730613,0.2924725597229185,18.242399563608373,8.419408096822078,27.567332115264648,8.050452437697004,0.12526865167142853,0.10078168331710713,0.033895143707899415,4.888352881531355,2.267161890010505,True,0.025561075523372306,0.018359426708266843,0.017680157958037266
45,20260361,17.87844006955594,True,False,adjacent_open_risk,0.130981197674086,0.32234092357489924,37.48682563721694,10.27672712745619,0.0,22.693086359127054,5.203359567308778,0.2885602291597392,24.94704440373993,4.270541071959524,0.17341431044297373,0.2686632143505684,25.91961702952014,7.588981442336216,0.18034822101481573,0.24914205914104015,8.589348807816247,8.494523731312938,24.450922712832007,8.538065859995212,0.0,0.0,0.0,4.521692866352249,0.0,False,0.049471662173915264,0.02544297875261449,0.015777762659459536
46,20260362,17.903254717430787,True,True,both_open,0.16053869062047163,0.4517704120862688,23.696527449231432,12.496383959924499,0.0,8.78186230208844,7.155152663297175,0.2557994021100528,20.566138865245428,2.773437578397327,0.29024591210653183,0.2032031238381339,15.111045926306392,7.726821073871828,0.19641934002531858,0.19605576773571948,11.34062352843789,9.731704353514669,23.866855518744526,5.539333682607231,0.12360765406418434,0.17727028154784183,0.0646497123372811,4.33082955431876,2.481652723436744,True,0.02421827932905817,0.02545316137827392,0.016466051617824197
47,20260363,21.19619113413505,True,False,adjacent_open_risk,0.09194406762470102,0.7055364731307087,19.012214209394,12.241430093299467,0.0,23.71484526586275,5.067875467395705,0.0677606252263955,18.04176542186551,3.5665424897114635,0.3067080483015113,0.2441713419076509,26.40491454305022,9.3826490454875,0.10969066960322305,0.2972658513457629,14.376329022873895,7.727354971884415,27.15611768606815,5.034440503853285,0.0,0.0,0.0,5.962295978549489,0.0,False,0.0266865955612861,0.026834820896984635,0.01821926562374719
48,20260364,18.59159542001409,False,True,ego_open_only,0.1625204273144683,0.744984181671174,22.100763068467185,9.42260351659438,0.24889114103513205,21.793438704135752,6.953926598994757,0.17463792260188343,17.57936261963396,4.105826048323307,0.19795926634968547,0.3337666249162798,30.109748673877846,6.553639576460515,0.10776282924916415,0.23316512193515848,16.535900118117695,9.094187106234845,23.159874560896245,8.830989275810433,0.0,0.0,0.0,2.1153769794034063,0.0,False,0.030663882512477265,0.036557045931689056,0.019204308334006562
49,20260365,17.70254078135727,True,False,adjacent_open_risk,0.1263427991462714,0.7485972629424542,28.98040670621964,9.824382424537664,0.10547040143434963,23.3110298209524,7.143659739843253,0.27553371542321636,29.47551039131878,2.748769047271937,0.2685251597985181,0.2396618402501961,17.90292109792305,5.848429313850392,0.1372993245577761,0.19484142315495767,9.530577542801716,7.7094711248471715,26.48106710932408,6.879650330128789,0.07961995477915834,0.11888305511739337,0.0439169329848053,5.565570135484423,1.61930999333788,True,0.035752671993807585,0.031807775893572,0.0186525971465408
50,20260366,22.66636738084683,True,False,adjacent_open_risk,0.13530434921196854,0.7116106392446291,34.24658968802082,8.512429611175309,0.09234295555330815,16.726721193064982,6.0178439981100675,0.17993127702787015,14.857314397688032,4.956404573626901,0.2523469491960563,0.20453680783723732,25.88343923044254,5.1686711154942735,0.12268294076035305,0.25286239340666794,9.139523584407797,6.068391052486882,24.880369957564916,7.874317636646871,0.07765144958696933,0.10229440476696477,0.03644618622985961,5.371355605687367,2.3822160966123302,True,0.049620050008131675,0.024888632610889222,0.0237926798932847
51,20260367,18.581460436915506,True,False,adjacent_open_risk,0.14934875594717295,0.7405651372124384,28.426811246750635,8.974140815358293,0.15602685048895104,21.31684566835709,5.537251724613538,0.1380768214175046,29.285432706777204,5.503369344951313,0.19209446229820096,0.23810436771604304,27.033782846455516,8.901271564617302,0.15625635551782438,0.14597590058722948,8.1739832616428,9.106639983603035,25.969038571806827,7.3746326836687714,0.0,0.0,0.0,1.0002916179148442,0.0,False,0.027810153274189522,0.031051105584776084,0.01712375244988071
52,20260368,19.228493037530477,True,False,adjacent_open_risk,0.13177682634706733,0.6658107556311726,32.24326095940947,6.751234388441237,0.0,16.36622437159945,5.925811745187485,0.17195401236390556,34.28786689584411,3.2545788895766767,0.30305418625780756,0.30587841220808815,14.661692417524169,9.576217585408065,0.17159439954640648,0.26292776662500617,12.884922017715972,5.882066860726044,30.35431666273792,8.937844098090984,0.0,0.0,0.0,5.2915858336248585,0.0,False,0.02397780587549493,0.027864984825556292,0.012778540816816408
